Image,Center_X,Center_Y,Width,Height,saharAngle,x_position,y_position,angle
389,307,27,94,54,341.565051177078,-1.417499999999999,3.22281,290.0
390,305,27,93,54,343.7798063043972,-1.417499999999999,3.22281,300.0
391,303,27,94,54,346.4295656148385,-1.417499999999999,3.22281,310.0
392,299,27,95,54,350.2175929681927,-1.417499999999999,3.22281,320.0
393,294,26,91,53,345.71890426402916,-1.417499999999999,3.22281,330.0
394,291,26,86,53,347.0053832080835,-1.417499999999999,3.22281,340.0
395,285,26,81,52,346.8274465766731,-1.417499999999999,3.22281,350.0
396,304,26,69,53,142.00126755749537,-1.317499999999999,3.22281,0.0
397,303,26,67,53,142.8533133019782,-1.317499999999999,3.22281,10.0
398,306,27,69,54,143.67317404787977,-1.317499999999999,3.22281,20.0
399,308,26,71,53,144.46232220802563,-1.317499999999999,3.22281,30.0
400,311,27,71,54,144.46232220802563,-1.317499999999999,3.22281,40.0
401,311,27,74,54,330.4221613187387,-1.317499999999999,3.22281,50.0
402,306,27,83,54,196.82140989004083,-1.317499999999999,3.22281,60.0
403,302,27,90,54,194.85861444792462,-1.317499999999999,3.22281,70.0
404,298,26,96,53,194.03624346792648,-1.317499999999999,3.22281,80.0
405,294,26,98,52,194.79676224505732,-1.317499999999999,3.22281,90.0
406,290,26,99,52,191.513831184487,-1.317499999999999,3.22281,100.0
407,288,26,97,52,193.24051991518718,-1.317499999999999,3.22281,110.0
408,289,27,101,54,191.72511201516508,-1.317499999999999,3.22281,120.0
409,292,27,101,55,196.50436138175502,-1.317499999999999,3.22281,130.0
410,295,28,101,56,196.50436138175502,-1.317499999999999,3.22281,140.0
411,300,28,96,57,202.78240573048168,-1.317499999999999,3.22281,150.0
412,303,29,89,58,208.07248693585294,-1.317499999999999,3.22281,160.0
413,308,29,80,58,215.39479584498704,-1.317499999999999,3.22281,170.0
414,312,29,68,58,228.94518622903755,-1.317499999999999,3.22281,180.0
415,309,29,69,58,144.78240703180728,-1.317499999999999,3.22281,190.0
416,306,29,67,58,144.78240703180728,-1.317499999999999,3.22281,200.0
417,304,28,66,57,143.9726266148964,-1.317499999999999,3.22281,210.0
418,305,28,69,56,322.1250163489018,-1.317499999999999,3.22281,220.0
419,310,27,81,55,329.420773127511,-1.317499999999999,3.22281,230.0
420,316,27,88,54,334.7988763545249,-1.317499999999999,3.22281,240.0
421,320,26,93,52,340.3461759419467,-1.317499999999999,3.22281,250.0
422,324,26,96,52,341.8619178444027,-1.317499999999999,3.22281,260.0
423,327,26,97,52,341.8619178444027,-1.317499999999999,3.22281,270.0
424,330,26,96,53,348.3106308245608,-1.317499999999999,3.22281,280.0
425,332,27,92,54,346.46414363086575,-1.317499999999999,3.22281,290.0
426,330,27,93,54,343.7798063043972,-1.317499999999999,3.22281,300.0
427,327,27,94,54,345.25643716352926,-1.317499999999999,3.22281,310.0
428,323,27,93,54,346.20051460398065,-1.317499999999999,3.22281,320.0
429,319,26,89,53,346.46414363086575,-1.317499999999999,3.22281,330.0
430,315,26,84,53,346.50426671920417,-1.317499999999999,3.22281,340.0
431,310,26,77,53,343.53998518796,-1.317499999999999,3.22281,350.0
432,330,26,66,52,140.19442890773482,-1.217499999999999,3.22281,0.0
433,330,26,66,52,142.00126755749537,-1.217499999999999,3.22281,10.0
434,332,27,68,54,324.7824070318073,-1.217499999999999,3.22281,20.0
435,335,26,70,53,143.67317404787977,-1.217499999999999,3.22281,30.0
436,336,27,69,54,143.67317404787977,-1.217499999999999,3.22281,40.0
437,336,27,74,54,329.74356283647074,-1.217499999999999,3.22281,50.0
438,331,27,84,54,195.25511870305775,-1.217499999999999,3.22281,60.0
439,326,27,91,54,192.65255650055798,-1.217499999999999,3.22281,70.0
440,322,26,95,53,192.9946167919165,-1.217499999999999,3.22281,80.0
441,318,26,97,53,193.78159723565363,-1.217499999999999,3.22281,90.0
442,315,26,97,52,192.9946167919165,-1.217499999999999,3.22281,100.0
443,313,26,97,53,192.17145820858747,-1.217499999999999,3.22281,110.0
444,315,27,99,54,194.03624346792648,-1.217499999999999,3.22281,120.0
445,318,27,100,55,197.78388844269253,-1.217499999999999,3.22281,130.0
446,321,28,99,56,198.75865034784223,-1.217499999999999,3.22281,140.0
447,325,28,94,57,202.78240573048168,-1.217499999999999,3.22281,150.0
448,329,29,88,58,207.07208023799276,-1.217499999999999,3.22281,160.0
449,333,29,77,58,216.11934084947976,-1.217499999999999,3.22281,170.0
450,337,29,67,58,330.25511870305775,-1.217499999999999,3.22281,180.0
451,334,29,67,58,143.9726266148964,-1.217499999999999,3.22281,190.0
452,332,29,66,58,143.9726266148964,-1.217499999999999,3.22281,200.0
453,329,28,64,57,143.13010235415598,-1.217499999999999,3.22281,210.0
454,332,28,70,56,323.8806591505203,-1.217499999999999,3.22281,220.0
455,337,27,80,55,329.98163257239094,-1.217499999999999,3.22281,230.0
456,342,27,88,54,338.00887008282285,-1.217499999999999,3.22281,240.0
457,346,26,92,52,339.44395478041656,-1.217499999999999,3.22281,250.0
458,350,26,96,53,343.66395711028156,-1.217499999999999,3.22281,260.0
459,352,26,97,53,343.66395711028156,-1.217499999999999,3.22281,270.0
460,355,26,94,53,341.87813975209866,-1.217499999999999,3.22281,280.0
461,357,27,90,54,340.90650799951436,-1.217499999999999,3.22281,290.0
462,354,27,93,54,346.7014296695057,-1.217499999999999,3.22281,300.0
463,351,27,93,54,345.96375653207355,-1.217499999999999,3.22281,310.0
464,348,27,92,54,347.9052429229879,-1.217499999999999,3.22281,320.0
465,344,27,88,54,347.4711922908485,-1.217499999999999,3.22281,330.0
466,339,26,81,53,345.14138555207535,-1.217499999999999,3.22281,340.0
467,334,26,75,53,343.17859010995915,-1.217499999999999,3.22281,350.0
468,354,26,64,53,141.1155035662854,-1.1174999999999988,3.22281,0.0
469,355,26,65,53,142.00126755749537,-1.1174999999999988,3.22281,10.0
470,357,26,67,53,142.8533133019782,-1.1174999999999988,3.22281,20.0
471,360,26,68,53,143.67317404787977,-1.1174999999999988,3.22281,30.0
472,362,27,68,54,142.8533133019782,-1.1174999999999988,3.22281,40.0
473,360,27,76,54,329.74356283647074,-1.1174999999999988,3.22281,50.0
474,355,27,83,54,197.65012421993012,-1.1174999999999988,3.22281,60.0
475,351,27,90,54,194.85861444792462,-1.1174999999999988,3.22281,70.0
476,347,27,94,54,194.03624346792648,-1.1174999999999988,3.22281,80.0
477,343,26,96,52,197.10272896905238,-1.1174999999999988,3.22281,90.0
478,340,26,96,53,191.94417718844633,-1.1174999999999988,3.22281,100.0
479,339,26,96,52,192.40741852740075,-1.1174999999999988,3.22281,110.0
480,341,27,99,54,195.0684881594922,-1.1174999999999988,3.22281,120.0
481,344,27,100,55,196.7983717813053,-1.1174999999999988,3.22281,130.0
482,347,28,98,56,201.03751102542182,-1.1174999999999988,3.22281,140.0
483,350,28,93,57,204.17910714668918,-1.1174999999999988,3.22281,150.0
484,354,29,85,58,210.17352002964432,-1.1174999999999988,3.22281,160.0
485,359,29,75,58,215.0958167870261,-1.1174999999999988,3.22281,170.0
486,362,29,66,58,141.1155035662854,-1.1174999999999988,3.22281,180.0
487,359,29,66,58,143.9726266148964,-1.1174999999999988,3.22281,190.0
488,356,29,63,58,143.13010235415598,-1.1174999999999988,3.22281,200.0
489,353,29,61,58,308.8844964337146,-1.1174999999999988,3.22281,210.0
490,358,28,72,56,324.6052041550129,-1.1174999999999988,3.22281,220.0
491,362,27,81,55,329.98163257239094,-1.1174999999999988,3.22281,230.0
492,367,27,87,54,337.0678995624102,-1.1174999999999988,3.22281,240.0
493,372,26,92,53,341.2586595548073,-1.1174999999999988,3.22281,250.0
494,375,26,96,52,343.66395711028156,-1.1174999999999988,3.22281,260.0
495,377,26,95,53,343.393019421383,-1.1174999999999988,3.22281,270.0
496,380,26,94,53,342.52522574374433,-1.1174999999999988,3.22281,280.0
497,382,26,90,53,342.89727103094765,-1.1174999999999988,3.22281,290.0
498,379,27,93,54,349.87532834460217,-1.1174999999999988,3.22281,300.0
499,376,27,92,54,345.96375653207355,-1.1174999999999988,3.22281,310.0
500,373,27,90,54,349.695153531234,-1.1174999999999988,3.22281,320.0
501,368,27,85,54,345.96375653207355,-1.1174999999999988,3.22281,330.0
502,364,27,80,54,345.96375653207355,-1.1174999999999988,3.22281,340.0
503,358,26,73,53,342.4075754378184,-1.1174999999999988,3.22281,350.0
504,379,26,62,52,140.19442890773482,-1.0174999999999987,3.22281,0.0
505,381,26,64,53,323.13010235415595,-1.0174999999999987,3.22281,10.0
506,383,26,66,53,142.8533133019782,-1.0174999999999987,3.22281,20.0
507,385,27,67,54,142.8533133019782,-1.0174999999999987,3.22281,30.0
508,388,27,66,54,327.0947570770121,-1.0174999999999987,3.22281,40.0
509,384,27,76,54,330.94539590092285,-1.0174999999999987,3.22281,50.0
510,380,27,84,54,197.2814983718166,-1.0174999999999987,3.22281,60.0
511,375,27,89,54,195.94539590092288,-1.0174999999999987,3.22281,70.0
512,372,26,94,53,194.3002774491856,-1.0174999999999987,3.22281,80.0
513,368,26,96,53,191.72511201516508,-1.0174999999999987,3.22281,90.0
514,365,26,94,52,194.3002774491856,-1.0174999999999987,3.22281,100.0
515,364,26,95,52,192.40741852740075,-1.0174999999999987,3.22281,110.0
516,367,27,98,54,195.0684881594922,-1.0174999999999987,3.22281,120.0
517,369,27,99,55,196.7983717813053,-1.0174999999999987,3.22281,130.0
518,372,28,95,56,200.43282867939868,-1.0174999999999987,3.22281,140.0
519,376,28,91,57,203.6293777306568,-1.0174999999999987,3.22281,150.0
520,380,29,83,58,213.36636600105956,-1.0174999999999987,3.22281,160.0
521,385,29,72,58,219.47245984834382,-1.0174999999999987,3.22281,170.0
522,386,29,65,58,141.1155035662854,-1.0174999999999987,3.22281,180.0
523,384,29,64,58,143.13010235415598,-1.0174999999999987,3.22281,190.0
524,381,29,62,58,142.25319461272537,-1.0174999999999987,3.22281,200.0
525,379,28,60,57,311.0548137709624,-1.0174999999999987,3.22281,210.0
526,384,28,72,56,322.6506509553594,-1.0174999999999987,3.22281,220.0
527,389,27,81,55,335.3764352138364,-1.0174999999999987,3.22281,230.0
528,393,27,87,54,334.7988763545249,-1.0174999999999987,3.22281,240.0
529,397,26,91,53,340.01689347810003,-1.0174999999999987,3.22281,250.0
530,400,26,95,52,344.32047587758075,-1.0174999999999987,3.22281,260.0
531,403,26,96,53,343.113208876056,-1.0174999999999987,3.22281,270.0
532,405,26,92,53,340.277722235553,-1.0174999999999987,3.22281,280.0
533,406,27,90,54,344.93151184050777,-1.0174999999999987,3.22281,290.0
534,403,27,93,54,348.69006752597977,-1.0174999999999987,3.22281,300.0
535,400,27,91,54,345.71890426402916,-1.0174999999999987,3.22281,310.0
536,397,27,88,54,346.46414363086575,-1.0174999999999987,3.22281,320.0
537,393,26,84,53,345.6997225508144,-1.0174999999999987,3.22281,330.0
538,388,26,77,53,344.2192466904846,-1.0174999999999987,3.22281,340.0
539,384,26,70,53,343.3007557660064,-1.0174999999999987,3.22281,350.0
540,404,26,60,53,320.1944289077348,-0.9174999999999988,3.22281,0.0
541,406,26,63,53,141.1155035662854,-0.9174999999999988,3.22281,10.0
542,409,27,66,54,142.00126755749537,-0.9174999999999988,3.22281,20.0
543,411,26,66,53,142.8533133019782,-0.9174999999999988,3.22281,30.0
544,412,27,67,54,141.1155035662854,-0.9174999999999988,3.22281,40.0
545,408,27,77,54,198.00416160591337,-0.9174999999999988,3.22281,50.0
546,404,27,84,54,195.78075330951538,-0.9174999999999988,3.22281,60.0
547,400,27,90,54,193.49573328079583,-0.9174999999999988,3.22281,70.0
548,396,26,94,53,192.9946167919165,-0.9174999999999988,3.22281,80.0
549,392,26,95,53,196.38954033403476,-0.9174999999999988,3.22281,90.0
550,390,26,92,52,195.64224645720873,-0.9174999999999988,3.22281,100.0
551,390,26,95,52,193.49573328079583,-0.9174999999999988,3.22281,110.0
552,392,27,98,54,193.78159723565363,-0.9174999999999988,3.22281,120.0
553,395,27,98,55,196.7983717813053,-0.9174999999999988,3.22281,130.0
554,398,28,95,56,202.78240573048168,-0.9174999999999988,3.22281,140.0
555,402,28,90,57,202.61986494804043,-0.9174999999999988,3.22281,150.0
556,406,29,81,58,212.38067770656923,-0.9174999999999988,3.22281,160.0
557,411,29,70,58,220.3141001604973,-0.9174999999999988,3.22281,170.0
558,411,29,63,58,141.34019174590992,-0.9174999999999988,3.22281,180.0
559,408,29,63,58,142.25319461272537,-0.9174999999999988,3.22281,190.0
560,406,29,61,58,141.34019174590992,-0.9174999999999988,3.22281,200.0
561,405,28,60,57,312.0891621738323,-0.9174999999999988,3.22281,210.0
562,410,28,72,56,326.97613244420336,-0.9174999999999988,3.22281,220.0
563,415,27,80,55,331.47688139368796,-0.9174999999999988,3.22281,230.0
564,419,27,87,54,338.00887008282285,-0.9174999999999988,3.22281,240.0
565,422,26,91,52,339.10223450116115,-0.9174999999999988,3.22281,250.0
566,426,26,94,52,344.32047587758075,-0.9174999999999988,3.22281,260.0
567,428,26,94,52,339.67686317033707,-0.9174999999999988,3.22281,270.0
568,430,26,91,53,341.89623696549336,-0.9174999999999988,3.22281,280.0
569,430,27,89,54,343.9091836511478,-0.9174999999999988,3.22281,290.0
570,428,27,92,54,344.47588900324575,-0.9174999999999988,3.22281,300.0
571,425,27,90,54,345.71890426402916,-0.9174999999999988,3.22281,310.0
572,421,27,88,54,347.2424678391233,-0.9174999999999988,3.22281,320.0
573,417,26,83,53,346.50426671920417,-0.9174999999999988,3.22281,330.0
574,413,26,76,53,346.26373169437744,-0.9174999999999988,3.22281,340.0
575,408,26,68,53,341.1139126302907,-0.9174999999999988,3.22281,350.0
576,430,26,60,53,321.3401917459099,-0.8174999999999988,3.22281,0.0
577,432,26,62,53,141.1155035662854,-0.8174999999999988,3.22281,10.0
578,434,26,65,53,142.00126755749537,-0.8174999999999988,3.22281,20.0
579,437,26,64,53,141.1155035662854,-0.8174999999999988,3.22281,30.0
580,437,27,67,54,326.30993247402023,-0.8174999999999988,3.22281,40.0
581,432,27,77,54,196.31385242626052,-0.8174999999999988,3.22281,50.0
582,428,27,85,54,194.32271997820357,-0.8174999999999988,3.22281,60.0
583,424,27,90,54,192.40741852740075,-0.8174999999999988,3.22281,70.0
584,420,26,93,53,192.9946167919165,-0.8174999999999988,3.22281,80.0
585,417,26,94,52,190.88552705465875,-0.8174999999999988,3.22281,90.0
586,415,26,92,52,195.94539590092288,-0.8174999999999988,3.22281,100.0
587,415,26,95,52,192.17145820858747,-0.8174999999999988,3.22281,110.0
588,417,27,97,54,193.78159723565363,-0.8174999999999988,3.22281,120.0
589,420,27,97,55,202.38013505195957,-0.8174999999999988,3.22281,130.0
590,424,28,94,56,202.78240573048168,-0.8174999999999988,3.22281,140.0
591,427,28,87,57,204.07549825507883,-0.8174999999999988,3.22281,150.0
592,432,29,78,58,212.00538320808352,-0.8174999999999988,3.22281,160.0
593,436,29,68,58,221.18592516570965,-0.8174999999999988,3.22281,170.0
594,436,29,63,58,141.34019174590992,-0.8174999999999988,3.22281,180.0
595,433,29,61,58,141.34019174590992,-0.8174999999999988,3.22281,190.0
596,431,29,60,58,141.34019174590992,-0.8174999999999988,3.22281,200.0
597,431,28,62,57,313.0908475670036,-0.8174999999999988,3.22281,210.0
598,436,28,72,56,325.9806500101735,-0.8174999999999988,3.22281,220.0
599,441,27,80,55,331.47688139368796,-0.8174999999999988,3.22281,230.0
600,445,27,88,54,338.00887008282285,-0.8174999999999988,3.22281,240.0
601,448,26,92,52,340.9422954898717,-0.8174999999999988,3.22281,250.0
602,451,26,94,52,343.113208876056,-0.8174999999999988,3.22281,260.0
603,453,26,93,52,340.277722235553,-0.8174999999999988,3.22281,270.0
604,455,26,91,53,339.5671713206013,-0.8174999999999988,3.22281,280.0
605,455,27,89,54,342.5820292077972,-0.8174999999999988,3.22281,290.0
606,452,27,91,54,346.46414363086575,-0.8174999999999988,3.22281,300.0
607,449,27,90,54,346.46414363086575,-0.8174999999999988,3.22281,310.0
608,445,27,86,54,344.93151184050777,-0.8174999999999988,3.22281,320.0
609,441,26,81,53,345.14138555207535,-0.8174999999999988,3.22281,330.0
610,437,26,73,53,343.17859010995915,-0.8174999999999988,3.22281,340.0
611,433,26,66,52,139.23639479905884,-0.8174999999999988,3.22281,350.0
612,456,26,60,52,139.23639479905884,-0.7174999999999988,3.22281,0.0
613,458,26,62,52,140.19442890773482,-0.7174999999999988,3.22281,10.0
614,460,27,63,54,141.1155035662854,-0.7174999999999988,3.22281,20.0
615,463,27,64,54,141.1155035662854,-0.7174999999999988,3.22281,30.0
616,461,27,69,54,324.2933085993971,-0.7174999999999988,3.22281,40.0
617,457,27,78,54,195.94539590092288,-0.7174999999999988,3.22281,50.0
618,453,27,84,54,196.92751306414704,-0.7174999999999988,3.22281,60.0
619,449,27,90,54,194.57421619803873,-0.7174999999999988,3.22281,70.0
620,445,26,92,53,196.69924423399362,-0.7174999999999988,3.22281,80.0
621,442,26,92,53,194.3002774491856,-0.7174999999999988,3.22281,90.0
622,439,26,91,52,193.76078511179125,-0.7174999999999988,3.22281,100.0
623,441,26,94,53,194.57421619803873,-0.7174999999999988,3.22281,110.0
624,443,27,95,54,200.80679101271122,-0.7174999999999988,3.22281,120.0
625,446,27,96,55,195.80251395393552,-0.7174999999999988,3.22281,130.0
626,449,28,91,56,205.14478563067894,-0.7174999999999988,3.22281,140.0
627,453,28,85,57,208.6104596659652,-0.7174999999999988,3.22281,150.0
628,458,29,76,58,215.39479584498704,-0.7174999999999988,3.22281,160.0
629,461,29,65,58,225.97102193107918,-0.7174999999999988,3.22281,170.0
630,461,29,62,58,141.34019174590992,-0.7174999999999988,3.22281,180.0
631,458,29,61,58,141.34019174590992,-0.7174999999999988,3.22281,190.0
632,456,29,58,58,140.3893117599734,-0.7174999999999988,3.22281,200.0
633,457,28,62,57,318.81407483429035,-0.7174999999999988,3.22281,210.0
634,462,28,73,56,327.61932229343074,-0.7174999999999988,3.22281,220.0
635,466,27,81,55,331.99082329198615,-0.7174999999999988,3.22281,230.0
636,470,27,89,54,338.00887008282285,-0.7174999999999988,3.22281,240.0
637,474,26,92,52,339.67686317033707,-0.7174999999999988,3.22281,250.0
638,476,26,93,52,339.67686317033707,-0.7174999999999988,3.22281,260.0
639,479,26,92,52,341.24134965215774,-0.7174999999999988,3.22281,270.0
640,480,26,89,53,341.2219667775545,-0.7174999999999988,3.22281,280.0
641,479,27,89,54,343.9091836511478,-0.7174999999999988,3.22281,290.0
642,477,27,90,54,346.46414363086575,-0.7174999999999988,3.22281,300.0
643,473,27,89,54,346.46414363086575,-0.7174999999999988,3.22281,310.0
644,469,27,85,54,345.6997225508144,-0.7174999999999988,3.22281,320.0
645,466,27,80,54,344.8459319496874,-0.7174999999999988,3.22281,330.0
646,462,26,72,53,341.1468412355809,-0.7174999999999988,3.22281,340.0
647,457,26,62,53,138.23970029610214,-0.7174999999999988,3.22281,350.0
648,481,26,59,53,321.3401917459099,-0.6174999999999988,3.22281,0.0
649,483,26,61,52,140.19442890773482,-0.6174999999999988,3.22281,10.0
650,486,27,62,54,140.19442890773482,-0.6174999999999988,3.22281,20.0
651,488,26,62,53,140.19442890773482,-0.6174999999999988,3.22281,30.0
652,485,27,71,54,328.78159723565363,-0.6174999999999988,3.22281,40.0
653,481,27,79,54,195.59281093926631,-0.6174999999999988,3.22281,50.0
654,477,27,86,54,191.76828893202065,-0.6174999999999988,3.22281,60.0
655,473,27,89,54,195.64224645720873,-0.6174999999999988,3.22281,70.0
656,470,26,92,53,194.3002774491856,-0.6174999999999988,3.22281,80.0
657,466,26,91,53,194.57421619803873,-0.6174999999999988,3.22281,90.0
658,464,26,91,52,192.65255650055798,-0.6174999999999988,3.22281,100.0
659,466,26,95,52,192.17145820858747,-0.6174999999999988,3.22281,110.0
660,468,27,95,54,196.09081634885217,-0.6174999999999988,3.22281,120.0
661,472,27,94,55,200.43282867939868,-0.6174999999999988,3.22281,130.0
662,475,28,90,56,202.2034785320574,-0.6174999999999988,3.22281,140.0
663,478,28,83,57,210.17352002964432,-0.6174999999999988,3.22281,150.0
664,483,29,74,58,216.11934084947976,-0.6174999999999988,3.22281,160.0
665,487,29,63,58,226.97493401088195,-0.6174999999999988,3.22281,170.0
666,486,29,60,58,140.3893117599734,-0.6174999999999988,3.22281,180.0
667,484,29,60,58,140.3893117599734,-0.6174999999999988,3.22281,190.0
668,480,29,57,58,140.3893117599734,-0.6174999999999988,3.22281,200.0
669,483,28,64,57,318.6913859864513,-0.6174999999999988,3.22281,210.0
670,488,28,73,56,327.61932229343074,-0.6174999999999988,3.22281,220.0
