Image,Center_X,Center_Y,Width,Height,x_position,y_position
494,41,95,83,43,-1.7817435264587402,2.7348763942718506
495,45,91,91,43,-1.7817435264587402,2.7848763465881348
496,49,88,99,42,-1.7817435264587402,2.834876537322998
497,53,84,107,42,-1.7817435264587402,2.8848764896392822
498,57,80,115,40,-1.7817435264587402,2.9348764419555664
499,61,76,122,40,-1.7817435264587402,2.9848763942718506
500,66,72,126,39,-1.7817435264587402,3.0348763465881348
501,74,69,124,38,-1.7817435264587402,3.084876537322998
502,82,65,122,37,-1.7817435264587402,3.1348764896392822
503,90,62,120,36,-1.7817435264587402,3.1848764419555664
504,97,59,118,36,-1.7817435264587402,3.2348763942718506
505,104,56,116,34,-1.7817435264587402,3.2848763465881348
506,111,53,114,34,-1.7817435264587402,3.334876537322998
507,118,49,112,33,-1.7817435264587402,3.3848764896392822
508,124,47,111,32,-1.7817435264587402,3.4348764419555664
509,131,44,108,32,-1.7817435264587402,3.4848763942718506
510,137,41,107,31,-1.7817435264587402,3.5348763465881348
511,143,38,105,31,-1.7817435264587402,3.584876537322998
512,149,36,104,30,-1.7817435264587402,3.6348764896392822
513,155,33,102,29,-1.7817435264587402,3.6848764419555664
514,160,31,101,30,-1.7817435264587402,3.7348763942718506
515,166,28,99,29,-1.7817435264587402,3.7848763465881348
516,172,26,98,28,-1.7817435264587402,3.834876537322998
517,177,24,96,28,-1.7817435264587402,3.8848764896392822
518,182,21,95,27,-1.7817435264587402,3.9348764419555664
519,187,19,94,27,-1.7817435264587402,3.9848763942718506
520,192,17,93,26,-1.7817435264587402,4.034876346588135
521,197,15,92,26,-1.7817435264587402,4.084876537322998
522,201,13,91,26,-1.7817435264587402,4.134876251220703
523,206,12,89,24,-1.7817435264587402,4.184876441955566
524,211,10,88,21,-1.7817435264587402,4.23487663269043
525,215,9,87,19,-1.7817435264587402,4.284876346588135
526,219,8,87,17,-1.7817435264587402,4.334876537322998
527,223,7,85,15,-1.7817435264587402,4.384876251220703
528,228,6,84,13,-1.7817435264587402,4.434876441955566
529,231,5,83,11,-1.7817435264587402,4.48487663269043
530,235,4,80,9,-1.7817435264587402,4.534876346588135
531,237,3,76,7,-1.7817435264587402,4.584876537322998
532,239,3,69,6,-1.7817435264587402,4.634876251220703
533,37,108,74,46,-1.7317434549331665,2.584876537322998
534,41,104,83,46,-1.7317434549331665,2.6348764896392822
535,46,99,92,45,-1.7317434549331665,2.6848764419555664
536,50,95,100,45,-1.7317434549331665,2.7348763942718506
537,54,91,108,43,-1.7317434549331665,2.7848763465881348
538,58,87,116,42,-1.7317434549331665,2.834876537322998
539,61,83,123,41,-1.7317434549331665,2.8848764896392822
540,65,79,131,41,-1.7317434549331665,2.9348764419555664
541,74,75,128,39,-1.7317434549331665,2.9848763942718506
542,82,72,126,38,-1.7317434549331665,3.0348763465881348
543,89,68,123,37,-1.7317434549331665,3.084876537322998
544,97,65,121,37,-1.7317434549331665,3.1348764896392822
545,104,62,119,36,-1.7317434549331665,3.1848764419555664
546,111,58,117,35,-1.7317434549331665,3.2348763942718506
547,118,55,115,35,-1.7317434549331665,3.2848763465881348
548,125,52,113,34,-1.7317434549331665,3.334876537322998
549,132,49,112,33,-1.7317434549331665,3.3848764896392822
550,139,46,110,33,-1.7317434549331665,3.4348764419555664
551,145,44,108,32,-1.7317434549331665,3.4848763942718506
552,151,41,106,32,-1.7317434549331665,3.5348763465881348
553,156,38,105,31,-1.7317434549331665,3.584876537322998
554,162,35,103,31,-1.7317434549331665,3.6348764896392822
555,168,33,102,30,-1.7317434549331665,3.6848764419555664
556,174,30,100,29,-1.7317434549331665,3.7348763942718506
557,179,28,99,28,-1.7317434549331665,3.7848763465881348
558,184,26,97,28,-1.7317434549331665,3.834876537322998
559,189,23,97,27,-1.7317434549331665,3.8848764896392822
560,194,21,95,27,-1.7317434549331665,3.9348764419555664
561,199,19,93,26,-1.7317434549331665,3.9848763942718506
562,204,17,93,26,-1.7317434549331665,4.034876346588135
563,209,15,92,26,-1.7317434549331665,4.084876537322998
564,213,12,91,25,-1.7317434549331665,4.134876251220703
565,217,11,89,23,-1.7317434549331665,4.184876441955566
566,222,10,88,21,-1.7317434549331665,4.23487663269043
567,226,9,87,19,-1.7317434549331665,4.284876346588135
568,231,8,86,17,-1.7317434549331665,4.334876537322998
569,234,7,85,15,-1.7317434549331665,4.384876251220703
570,239,6,84,13,-1.7317434549331665,4.434876441955566
571,242,5,82,11,-1.7317434549331665,4.48487663269043
572,245,4,79,9,-1.7317434549331665,4.534876346588135
573,247,3,75,7,-1.7317434549331665,4.584876537322998
574,41,112,83,47,-1.6817435026168823,2.5348763465881348
575,46,108,92,47,-1.6817435026168823,2.584876537322998
576,50,104,100,46,-1.6817435026168823,2.6348764896392822
577,54,99,109,45,-1.6817435026168823,2.6848764419555664
578,58,95,117,44,-1.6817435026168823,2.7348763942718506
579,62,90,124,43,-1.6817435026168823,2.7848763465881348
580,66,87,132,42,-1.6817435026168823,2.834876537322998
581,73,82,132,41,-1.6817435026168823,2.8848764896392822
582,81,79,129,40,-1.6817435026168823,2.9348764419555664
583,89,75,127,40,-1.6817435026168823,2.9848763942718506
584,97,71,125,39,-1.6817435026168823,3.0348763465881348
585,105,68,122,38,-1.6817435026168823,3.084876537322998
586,112,64,121,37,-1.6817435026168823,3.1348764896392822
587,120,61,118,36,-1.6817435026168823,3.1848764419555664
588,126,58,117,36,-1.6817435026168823,3.2348763942718506
589,133,55,115,34,-1.6817435026168823,3.2848763465881348
590,140,52,112,34,-1.6817435026168823,3.334876537322998
591,146,48,111,33,-1.6817435026168823,3.3848764896392822
592,152,46,109,32,-1.6817435026168823,3.4348764419555664
593,159,43,108,32,-1.6817435026168823,3.4848763942718506
594,165,40,106,31,-1.6817435026168823,3.5348763465881348
595,170,37,105,31,-1.6817435026168823,3.584876537322998
596,176,35,103,30,-1.6817435026168823,3.6348764896392822
597,181,32,101,29,-1.6817435026168823,3.6848764419555664
598,187,30,100,29,-1.6817435026168823,3.7348763942718506
599,192,27,98,29,-1.6817435026168823,3.7848763465881348
600,197,25,97,28,-1.6817435026168823,3.834876537322998
601,202,23,96,28,-1.6817435026168823,3.8848764896392822
602,207,20,94,27,-1.6817435026168823,3.9348764419555664
603,211,18,93,27,-1.6817435026168823,3.9848763942718506
604,216,16,92,27,-1.6817435026168823,4.034876346588135
605,220,14,91,26,-1.6817435026168823,4.084876537322998
606,225,12,90,25,-1.6817435026168823,4.134876251220703
607,229,11,89,23,-1.6817435026168823,4.184876441955566
608,234,10,88,21,-1.6817435026168823,4.23487663269043
609,238,9,86,18,-1.6817435026168823,4.284876346588135
610,242,8,86,16,-1.6817435026168823,4.334876537322998
611,246,7,84,14,-1.6817435026168823,4.384876251220703
612,249,6,83,12,-1.6817435026168823,4.434876441955566
613,253,5,82,10,-1.6817435026168823,4.48487663269043
614,256,4,78,9,-1.6817435026168823,4.534876346588135
615,258,3,73,7,-1.6817435026168823,4.584876537322998
616,41,122,83,50,-1.6317434310913086,2.4348764419555664
617,46,117,92,49,-1.6317434310913086,2.4848763942718506
618,50,112,101,49,-1.6317434310913086,2.5348763465881348
619,54,108,109,48,-1.6317434310913086,2.584876537322998
620,59,103,118,47,-1.6317434310913086,2.6348764896392822
621,63,99,126,46,-1.6317434310913086,2.6848764419555664
622,66,94,133,45,-1.6317434310913086,2.7348763942718506
623,73,90,136,43,-1.6317434310913086,2.7848763465881348
624,81,86,133,42,-1.6317434310913086,2.834876537322998
625,89,82,131,41,-1.6317434310913086,2.8848764896392822
626,98,78,128,40,-1.6317434310913086,2.9348764419555664
627,106,74,126,39,-1.6317434310913086,2.9848763942718506
628,113,71,124,38,-1.6317434310913086,3.0348763465881348
629,121,67,122,37,-1.6317434310913086,3.084876537322998
630,128,64,120,36,-1.6317434310913086,3.1348764896392822
631,135,61,118,36,-1.6317434310913086,3.1848764419555664
632,141,57,115,35,-1.6317434310913086,3.2348763942718506
633,148,54,114,35,-1.6317434310913086,3.2848763465881348
634,154,51,113,34,-1.6317434310913086,3.334876537322998
635,160,48,111,33,-1.6317434310913086,3.3848764896392822
636,166,45,109,33,-1.6317434310913086,3.4348764419555664
637,172,43,107,32,-1.6317434310913086,3.4848763942718506
638,178,40,105,32,-1.6317434310913086,3.5348763465881348
639,184,37,104,31,-1.6317434310913086,3.584876537322998
640,189,35,103,30,-1.6317434310913086,3.6348764896392822
641,194,32,101,30,-1.6317434310913086,3.6848764419555664
642,200,29,100,29,-1.6317434310913086,3.7348763942718506
643,205,27,98,28,-1.6317434310913086,3.7848763465881348
644,209,25,97,28,-1.6317434310913086,3.834876537322998
645,214,22,95,27,-1.6317434310913086,3.8848764896392822
646,219,20,94,27,-1.6317434310913086,3.9348764419555664
647,223,18,93,26,-1.6317434310913086,3.9848763942718506
648,228,16,91,26,-1.6317434310913086,4.034876346588135
649,233,14,90,26,-1.6317434310913086,4.084876537322998
650,237,12,90,25,-1.6317434310913086,4.134876251220703
651,241,11,89,22,-1.6317434310913086,4.184876441955566
652,245,10,87,20,-1.6317434310913086,4.23487663269043
653,249,9,87,18,-1.6317434310913086,4.284876346588135
654,253,8,85,16,-1.6317434310913086,4.334876537322998
655,257,7,84,14,-1.6317434310913086,4.384876251220703
656,260,6,83,12,-1.6317434310913086,4.434876441955566
657,264,5,80,10,-1.6317434310913086,4.48487663269043
658,267,4,78,8,-1.6317434310913086,4.534876346588135
659,269,3,72,6,-1.6317434310913086,4.584876537322998
660,41,132,83,52,-1.5817434787750244,2.334876537322998
661,46,127,92,52,-1.5817434787750244,2.3848764896392822
662,50,122,101,52,-1.5817434787750244,2.4348764419555664
663,55,117,110,51,-1.5817434787750244,2.4848763942718506
664,59,112,119,49,-1.5817434787750244,2.5348763465881348
665,63,107,127,48,-1.5817434787750244,2.584876537322998
666,67,102,135,47,-1.5817434787750244,2.6348764896392822
667,72,98,141,46,-1.5817434787750244,2.6848764419555664
668,81,94,138,44,-1.5817434787750244,2.7348763942718506
669,89,89,135,43,-1.5817434787750244,2.7848763465881348
670,98,85,132,43,-1.5817434787750244,2.834876537322998
671,106,81,130,41,-1.5817434787750244,2.8848764896392822
672,114,78,128,40,-1.5817434787750244,2.9348764419555664
673,121,74,125,40,-1.5817434787750244,2.9848763942718506
674,129,70,124,39,-1.5817434787750244,3.0348763465881348
675,136,67,121,38,-1.5817434787750244,3.084876537322998
676,143,63,120,37,-1.5817434787750244,3.1348764896392822
677,149,60,117,36,-1.5817434787750244,3.1848764419555664
678,156,57,115,36,-1.5817434787750244,3.2348763942718506
679,162,54,113,34,-1.5817434787750244,3.2848763465881348
680,169,51,112,34,-1.5817434787750244,3.334876537322998
681,175,47,110,33,-1.5817434787750244,3.3848764896392822
682,181,45,108,32,-1.5817434787750244,3.4348764419555664
683,186,42,107,32,-1.5817434787750244,3.4848763942718506
684,192,39,104,31,-1.5817434787750244,3.5348763465881348
685,197,36,103,31,-1.5817434787750244,3.584876537322998
686,203,34,102,30,-1.5817434787750244,3.6348764896392822
687,208,31,100,29,-1.5817434787750244,3.6848764419555664
688,212,29,99,29,-1.5817434787750244,3.7348763942718506
689,218,27,98,28,-1.5817434787750244,3.7848763465881348
690,222,24,97,28,-1.5817434787750244,3.834876537322998
691,227,22,95,28,-1.5817434787750244,3.8848764896392822
692,232,19,94,27,-1.5817434787750244,3.9348764419555664
693,236,17,93,27,-1.5817434787750244,3.9848763942718506
694,240,15,91,27,-1.5817434787750244,4.034876346588135
695,245,13,90,25,-1.5817434787750244,4.084876537322998
696,249,12,90,24,-1.5817434787750244,4.134876251220703
697,253,11,88,22,-1.5817434787750244,4.184876441955566
698,257,10,86,20,-1.5817434787750244,4.23487663269043
699,261,9,86,18,-1.5817434787750244,4.284876346588135
700,264,8,85,16,-1.5817434787750244,4.334876537322998
701,268,7,84,14,-1.5817434787750244,4.384876251220703
702,272,6,82,12,-1.5817434787750244,4.434876441955566
703,275,5,80,10,-1.5817434787750244,4.48487663269043
704,277,4,77,8,-1.5817434787750244,4.534876346588135
705,279,3,70,6,-1.5817434787750244,4.584876537322998
706,41,142,83,55,-1.5317435264587402,2.2348763942718506
707,46,137,92,55,-1.5317435264587402,2.2848763465881348
708,51,132,102,54,-1.5317435264587402,2.334876537322998
709,55,127,111,54,-1.5317435264587402,2.3848764896392822
710,60,122,120,52,-1.5317435264587402,2.4348764419555664
711,64,116,128,51,-1.5317435264587402,2.4848763942718506
712,68,111,137,49,-1.5317435264587402,2.5348763465881348
713,72,107,145,48,-1.5317435264587402,2.584876537322998
714,81,102,142,46,-1.5317435264587402,2.6348764896392822
715,90,97,140,45,-1.5317435264587402,2.6848764419555664
716,98,93,137,44,-1.5317435264587402,2.7348763942718506
717,107,89,134,44,-1.5317435264587402,2.7848763465881348
718,115,85,132,42,-1.5317435264587402,2.834876537322998
719,122,81,129,42,-1.5317435264587402,2.8848764896392822
720,130,77,127,40,-1.5317435264587402,2.9348764419555664
721,137,73,125,39,-1.5317435264587402,2.9848763942718506
722,144,70,123,38,-1.5317435264587402,3.0348763465881348
723,151,66,121,37,-1.5317435264587402,3.084876537322998
724,158,63,118,36,-1.5317435264587402,3.1348764896392822
725,165,60,116,36,-1.5317435264587402,3.1848764419555664
726,171,56,114,35,-1.5317435264587402,3.2348763942718506
727,177,53,113,35,-1.5317435264587402,3.2848763465881348
728,183,50,111,34,-1.5317435264587402,3.334876537322998
729,189,47,110,33,-1.5317435264587402,3.3848764896392822
730,195,44,108,33,-1.5317435264587402,3.4348764419555664
731,200,42,106,32,-1.5317435264587402,3.4848763942718506
732,205,39,105,32,-1.5317435264587402,3.5348763465881348
733,210,36,103,31,-1.5317435264587402,3.584876537322998
734,216,34,102,30,-1.5317435264587402,3.6348764896392822
735,221,31,100,30,-1.5317435264587402,3.6848764419555664
736,226,28,98,29,-1.5317435264587402,3.7348763942718506
737,230,26,97,29,-1.5317435264587402,3.7848763465881348
738,235,24,96,28,-1.5317435264587402,3.834876537322998
739,239,21,95,27,-1.5317435264587402,3.8848764896392822
740,244,19,94,27,-1.5317435264587402,3.9348764419555664
741,248,17,93,27,-1.5317435264587402,3.9848763942718506
742,252,15,91,26,-1.5317435264587402,4.034876346588135
743,257,13,90,26,-1.5317435264587402,4.084876537322998
744,260,12,89,24,-1.5317435264587402,4.134876251220703
745,265,10,88,21,-1.5317435264587402,4.184876441955566
746,268,9,87,19,-1.5317435264587402,4.23487663269043
747,272,8,85,17,-1.5317435264587402,4.284876346588135
748,276,7,84,15,-1.5317435264587402,4.334876537322998
749,279,6,83,13,-1.5317435264587402,4.384876251220703
750,283,5,82,11,-1.5317435264587402,4.434876441955566
751,285,4,79,9,-1.5317435264587402,4.48487663269043
752,288,3,76,7,-1.5317435264587402,4.534876346588135
753,46,149,93,58,-1.4817434549331665,2.1848764419555664
754,51,143,102,57,-1.4817434549331665,2.2348763942718506
755,56,137,112,57,-1.4817434549331665,2.2848763465881348
756,60,131,121,55,-1.4817434549331665,2.334876537322998
757,65,126,130,53,-1.4817434549331665,2.3848764896392822
758,69,121,138,52,-1.4817434549331665,2.4348764419555664
759,73,116,147,50,-1.4817434549331665,2.4848763942718506
760,80,110,147,49,-1.4817434549331665,2.5348763465881348
761,90,106,144,48,-1.4817434549331665,2.584876537322998
762,99,101,142,47,-1.4817434549331665,2.6348764896392822
763,107,97,139,46,-1.4817434549331665,2.6848764419555664
764,116,93,136,44,-1.4817434549331665,2.7348763942718506
765,123,88,133,43,-1.4817434549331665,2.7848763465881348
766,131,84,131,42,-1.4817434549331665,2.834876537322998
767,139,80,128,41,-1.4817434549331665,2.8848764896392822
768,146,77,126,40,-1.4817434549331665,2.9348764419555664
769,153,73,124,40,-1.4817434549331665,2.9848763942718506
770,160,69,122,38,-1.4817434549331665,3.0348763465881348
771,167,66,120,38,-1.4817434549331665,3.084876537322998
772,173,62,117,37,-1.4817434549331665,3.1348764896392822
773,180,59,116,36,-1.4817434549331665,3.1848764419555664
774,186,56,114,36,-1.4817434549331665,3.2348763942718506
775,192,53,112,34,-1.4817434549331665,3.2848763465881348
776,197,50,111,34,-1.4817434549331665,3.334876537322998
777,203,46,109,33,-1.4817434549331665,3.3848764896392822
778,208,44,107,32,-1.4817434549331665,3.4348764419555664
779,214,41,106,32,-1.4817434549331665,3.4848763942718506
780,219,38,104,31,-1.4817434549331665,3.5348763465881348
781,224,36,103,30,-1.4817434549331665,3.584876537322998
782,229,33,101,30,-1.4817434549331665,3.6348764896392822
783,234,30,100,29,-1.4817434549331665,3.6848764419555664
784,239,28,98,29,-1.4817434549331665,3.7348763942718506
785,243,26,97,28,-1.4817434549331665,3.7848763465881348
786,248,24,96,28,-1.4817434549331665,3.834876537322998
787,252,21,94,27,-1.4817434549331665,3.8848764896392822
788,256,19,93,27,-1.4817434549331665,3.9348764419555664
789,261,17,92,26,-1.4817434549331665,3.9848763942718506
790,264,15,91,26,-1.4817434549331665,4.034876346588135
791,269,12,90,25,-1.4817434549331665,4.084876537322998
792,272,11,89,23,-1.4817434549331665,4.134876251220703
793,276,10,87,21,-1.4817434549331665,4.184876441955566
794,280,9,86,19,-1.4817434549331665,4.23487663269043
795,283,8,85,17,-1.4817434549331665,4.284876346588135
796,287,7,85,15,-1.4817434549331665,4.334876537322998
797,290,6,83,13,-1.4817434549331665,4.384876251220703
798,294,5,82,11,-1.4817434549331665,4.434876441955566
799,296,4,79,9,-1.4817434549331665,4.48487663269043
800,298,3,75,7,-1.4817434549331665,4.534876346588135
801,46,160,93,61,-1.4317435026168823,2.084876537322998
802,51,155,103,60,-1.4317435026168823,2.1348764896392822
803,56,149,113,60,-1.4317435026168823,2.1848764419555664
804,61,143,122,58,-1.4317435026168823,2.2348763942718506
805,65,137,131,56,-1.4317435026168823,2.2848763465881348
806,70,131,140,55,-1.4317435026168823,2.334876537322998
807,74,125,149,53,-1.4317435026168823,2.3848764896392822
808,80,120,153,52,-1.4317435026168823,2.4348764419555664
809,90,115,150,50,-1.4317435026168823,2.4848763942718506
810,99,110,146,49,-1.4317435026168823,2.5348763465881348
811,108,105,144,47,-1.4317435026168823,2.584876537322998
812,116,101,141,46,-1.4317435026168823,2.6348764896392822
813,125,96,138,45,-1.4317435026168823,2.6848764419555664
814,132,92,135,44,-1.4317435026168823,2.7348763942718506
815,140,87,133,43,-1.4317435026168823,2.7848763465881348
816,148,84,130,42,-1.4317435026168823,2.834876537322998
817,155,79,127,41,-1.4317435026168823,2.8848764896392822
818,162,76,125,40,-1.4317435026168823,2.9348764419555664
819,169,72,123,39,-1.4317435026168823,2.9848763942718506
820,176,69,122,38,-1.4317435026168823,3.0348763465881348
821,182,65,119,37,-1.4317435026168823,3.084876537322998
